event_id,user_id,device_model,os_type,roaming_status,network_type,event_time,location,event_type,is_fraud
,,OnePlus 10,,,,,,location_change,False
,4746273492035,OnePlus 10,Android 12,,2G,,,SIM switch,False
,,,,True,,,,,False
,,,Android 13,,5G,,,,False
73d27df0-e7ce-4cf8-bed1-e8eaa96d002d,8414461706876,,,,3G,2023-10-27 12:21:45,,,False
6c95c5d7-77f0-43d9-a397-90618e7db5b8,,iPhone 14,Android 12,False,3G,,,location_change,False
,,Oppo F21,,,,2023-01-12 04:43:39,,app_launch,False
,3076383689060,,,,3G,2023-03-20 10:49:41,,,False
,,,,False,,,,,False
c381200c-c25e-4029-960c-7d4aa6500ad2,,,Android 13,,,2023-09-19 00:52:03,"86.9352,40.3067",power_on,False
,,iPhone 14,,,,2023-10-28 08:09:13,,,False
,8341787320617,,iOS 15,,,,"-29.4212,44.0291",,False
,,,,,2G,,,,False
,,,iOS 15,,3G,,,,True
,9776695248928,Oppo F21,,False,2G,,,power_on,False
,,,,,,,,,False
,,Vivo V25,Android 12,,,,,SIM switch,False
,,,,,,,,,False
,,,Android 12,,,2023-10-27 11:50:09,,power_on,False
29290971-fcd4-4e81-9fe1-e7f9e10e7d2d,,,,,,2023-11-22 05:50:34,,,False
,,,Android 12,,,,"-58.3818,119.3814",,False
,,,,False,,,"31.8147,-167.4623",,False
,,,,False,,,,,False
,9232717595733,Realme GT,,,,,,,False
a882691e-8afc-4bb8-b6d6-dfddf81eb4a9,,,,,,,,app_launch,False
,,,,,3G,2023-12-09 03:49:47,"0.6201,74.0313",,False
,,,,,,,,,False
,,,Android 12,,2G,2023-09-03 06:09:55,,,False
,2975212905296,,,,,,"-58.4755,-72.1877",,False
,,,,,,,,,False
,,,,True,,,,,False
,,,,False,2G,,,SIM switch,False
,,,,,,2023-11-18 05:48:33,"-59.6761,-40.6940",,False
,,,,,5G,,"-80.9301,162.6970",,False
1fc183c5-bd1e-4afc-874f-720db7395228,,Oppo F21,Android 12,,5G,2023-10-13 10:36:05,,location_change,False
9f569046-ebef-479f-b8a7-9ca0d10af3a6,,,,,,,"-78.6215,-60.8835",app_launch,False
dbf8b6c4-bca2-49be-ac9e-00c46153bc71,,iPhone 14,,,,,"-56.2944,83.7775",,False
,,,Android 12,,,,,power_on,False
,6928662781793,iPhone 14,,,,2023-05-06 16:17:33,,,False
,,,,,,,,SIM switch,False
,,,,,,,,,False
,,Samsung Galaxy S22,,,,2023-05-16 09:56:08,,location_change,False
,5274748477193,,,,3G,,"-36.4519,24.6403",,False
,,,,,,,"-3.8384,-101.6889",,False
,4648872838825,,,True,,,,,False
,3164309176186,,,False,,2023-03-04 18:39:19,,,False
,9304713432330,,Android 11,,,2023-11-23 11:02:22,,,False
,,,,True,,,,,False
,,,,,,,,,False
,,OnePlus 10,,,,,"34.3261,16.1616",,False
b0cd33f0-8e4d-4358-b5f9-e8b6acc78fa5,,,,,2G,,,SIM switch,False
,2935383976500,,,,,,,,False
,,,,,,,,location_change,False
,,,,False,4G,,,app_launch,False
c0212f64-4186-4eb6-8041-32d645517412,4876651885943,,Android 11,False,,2023-03-05 10:40:01,,,False
15b7cb6a-6cd8-4678-a3ae-37e90887d736,,Oppo F21,,,2G,,,,False
,,,,False,4G,2023-08-22 21:29:11,,,False
,,,,,,2023-12-27 03:37:31,"-1.5390,15.1477",location_change,False
,,Pixel 7,,True,,2023-01-26 01:59:18,"47.1163,70.2246",,True
0b53e241-43d0-488f-b06d-8cdb49aff111,,Pixel 7,,,5G,2023-06-29 06:28:56,,,False
d7eb24b0-fbca-4490-888f-dfeec018cd5c,,iPhone 14,,,5G,2023-02-14 18:04:37,,,False
,8086759107965,,Android 11,,,,,,False
,2252029111922,,,,WiFi,,,,False
e07e8956-79f5-40f0-8360-c69e77f10234,,Oppo F21,,,,,,,False
,8437460681896,,,False,,,"79.9582,-76.7649",,False
,,,,,,,"-48.4349,4.7643",,False
,,Realme GT,,,,,"-65.6513,-129.4843",location_change,False
,,,,,,2023-08-07 08:04:02,"-20.7233,120.8088",,False
,,,,,,2023-01-29 01:44:38,,,False
,,,,,,,"-12.3295,160.6538",,False
,3192908074891,Realme GT,,,,,,power_on,False
,,,,,,,,,False
,1753868665814,,iOS 16,,,,,,False
,,,iOS 16,,,,,,False
fe003cef-e635-47f7-827f-73dc58cfb909,2485879117909,OnePlus 10,,,,,,power_on,False
84707202-2284-4729-9537-58be94b7756c,,,Android 13,,,2023-07-17 17:23:01,"-30.3131,-140.1801",,False
,5353181143756,,,,,,"-44.8320,-132.8539",,False
,3071793461110,,,,,,,,False
,,,,,,,,,False
,,,,,3G,2023-05-28 21:10:25,,,False
,6216561169016,,,,,,"-60.3448,168.6996",,False
,,Samsung Galaxy S22,,,,2023-07-07 08:56:15,,,False
,2595092247348,,,,,2023-02-28 06:27:49,,,False
,,,,,,,,,False
,,,Android 11,,5G,,,,False
,,,iOS 16,,,,,,False
,,,,,,,,,False
5186785b-c1f8-4c84-a1e1-87294fa4c2f5,,,,,,,,,False
,,,Android 13,,,,,,False
,4853181801465,Vivo V25,,,,,,app_launch,False
,,,Android 13,,,,,,False
,,,,,,,"8.2473,-160.0857",,False
3ad4a595-6513-407a-b521-dda700a7cc97,,,,,,,,,False
,,iPhone 14,Android 13,,,,"10.4246,69.9188",,True
5501e894-719e-48c9-bf50-f606f45bd1a7,,,Android 11,,3G,2023-11-15 22:14:16,,location_change,False
8bfec48e-7119-4575-81fe-94ea4c9b71bf,,,,True,WiFi,2023-12-05 10:11:34,,,False
,,,Android 11,,,,,,False
,,,,,4G,2023-06-05 01:34:18,,location_change,False
,,,Android 11,,4G,2023-04-19 05:25:52,,app_launch,False
,,OnePlus 10,Android 12,True,,2023-01-13 13:28:30,,location_change,False
6b6bceee-ef6d-4cb8-b01f-04a9fb0df9d9,,iPhone 13,Android 12,,,,,app_launch,False
,5771136511373,Xiaomi Mi 11,,,3G,2023-03-11 04:12:00,,power_on,False
,6408645084132,iPhone 14,,,,,,,False
f5e258b2-49a2-40b2-b77c-8275b215481c,,,,,,,,,False
,5001244797403,,,,3G,,,,False
,,,,,,,"54.5994,-96.5054",,False
,,,,,,,,,False
,,Oppo F21,,True,2G,,"23.9515,-150.3789",,False
f698c6f0-8948-4bd7-9d65-355492e107ad,,,,,4G,,,app_launch,False
5bc63fce-ce4a-4af8-b7e4-70693e912290,,,,,,,,power_on,False
,,,,,3G,,,location_change,False
,,,,False,,,,power_on,False
,,,Android 12,,,,,,False
fb129432-f6d1-4dfb-93a6-56cdc4e9ff46,,Samsung Galaxy S22,,,,,,location_change,False
15d73e12-fcfb-4993-9c8e-81162037e45f,7868914677206,,,True,,,,app_launch,False
,9089658935822,,,,2G,2023-10-18 11:21:11,,,False
,1595757996334,,iOS 15,,4G,,,,False
,,,,True,,,,app_launch,False
,1011647642100,,,False,,2023-11-14 08:05:11,,,False
e56ce710-8d1c-4958-bf2c-e1ee2d959b47,,,,,2G,2023-01-21 16:32:20,,,False
,,Realme GT,,,,,"14.2159,-98.3955",app_launch,False
,2723256381453,,iOS 16,,,,,,False
,,,Android 12,,,,"-87.5449,-74.7687",location_change,False
,1261299626807,,,,,,,,False
17fd1b87-c263-4772-9715-21388ae641a8,,Pixel 7,,,5G,,"-22.9452,116.4648",,False
,,,,,,,,,False
,,,iOS 15,True,,,,,False
,,OnePlus 10,,False,,,,,False
,9410991675316,,,,2G,,"-88.6417,-39.1047",,False
,,,,False,,2023-11-03 10:36:22,,,False
,9740278652743,Pixel 7,,,,,,,False
,,,,,,,,,False
,,iPhone 13,,,,,,,False
,,,iOS 16,True,,,"84.1924,104.0466",app_launch,False
,,Pixel 6,,,,2023-04-22 02:12:11,"-45.7085,-22.8249",,False
,,,,,2G,,,,False
,8933875940937,,,True,,2023-06-07 14:48:06,,SIM switch,False
,,,,True,,,,,False
79bbfbc9-6a84-469d-8b5b-882534c069f8,9452963597091,,,,,2023-07-15 19:23:56,"1.2674,-79.4262",,False
,,,,,,,,,False
,,OnePlus 10,,,,,,location_change,False
,5676738351537,,,,,,"-79.6588,115.5342",,False
,,,,,5G,,"65.9473,-88.3073",,False
,,Realme GT,,,,,,,False
cc899135-b85b-4c51-b2f6-e077980884f6,,Xiaomi Mi 11,,,,,"-18.8850,-69.9523",SIM switch,True
,,,Android 11,True,,,,,False
,5972023249878,,Android 13,False,,,,,False
,,,Android 13,,,,,,False
,,,,,,,,,False
18dba126-e707-4407-a43b-9b9386c7cc67,,,,,,2023-06-01 19:43:27,,app_launch,False
b40dc6e2-da63-4c9a-b456-603591206fd8,,,,False,,2023-01-20 11:58:49,,,False
,1372265240282,,,False,,,,,False
,,,,False,,,,,False
,4836568624196,,iOS 15,,,2023-07-26 11:12:08,,,False
,,,,,2G,,,,False
,,,,True,,,,app_launch,False
,4629157714762,,,,,,,,False
,,,,,,,"-45.8840,-102.6043",,False
,,,,,,2023-01-24 15:39:55,,,False
ce4ce779-347c-415f-bb61-d596719d3171,,,Android 13,True,,,,SIM switch,False
,,,,,,2023-07-15 16:23:48,,power_on,False
,,,iOS 16,False,,2023-10-18 18:32:20,,,False
,,Pixel 6,Android 12,,,,,,False
,,,,,,,,location_change,False
,,,iOS 15,,5G,,,power_on,True
,,Pixel 6,,,4G,,,,False
,,,,,4G,,,,False
6e17dd24-96d0-41d9-b86e-6244c241d211,,,,,,,"-4.6106,-75.4697",,False
d3a7184e-583d-49bc-93d1-da2b74ae7090,9112454972058,,,True,5G,,,,False
,,,,False,,2023-05-31 22:38:09,,app_launch,False
,,,Android 12,True,,,,,False
c24893ee-336a-49bf-9971-79a015b890e8,,,Android 12,,,,"70.7329,118.6789",,False
,4945139254039,,,True,,,,,False
,,,,False,,,,,False
0b9a9857-7372-40c7-97a2-233b99a8a7fb,6179338456169,,,False,,2023-06-11 10:17:22,,,False
,,,Android 12,,2G,2023-11-15 18:18:28,,,False
,,,,,,,"-53.3043,133.1874",,False
45fb227d-cb18-4687-ad28-338a1fc20f91,4113016821522,,,,WiFi,2023-01-19 14:30:37,,,False
,,,,False,,2023-04-11 00:09:31,"-46.8233,29.5738",power_on,False
,,,,,,2023-04-03 13:07:43,,,False
30dac225-efba-40b5-a05d-1861a1aaf634,,Xiaomi Mi 11,Android 13,,4G,2023-09-14 11:17:27,,SIM switch,False
ca497fa4-decf-40f6-bf50-eb63c88fbf35,,,,,WiFi,,"13.1740,157.8840",,False
,7182193986479,Samsung Galaxy S22,,,2G,2023-03-18 10:48:22,,SIM switch,True
,,,,,,2023-05-03 19:21:14,,,False
2f70f2ee-2ed4-49c2-b16d-32a56c04f83e,,,,,5G,,"-18.3486,-129.2917",,False
,1558159280351,,,,,,,,False
,,,Android 12,,,,,,False
,,Realme GT,Android 11,,3G,,"-83.3094,-34.7715",,False
,1153749494781,Xiaomi Mi 11,,False,,2023-07-03 08:30:10,,,False
,,,,True,,2023-10-20 19:23:08,,,False
,1355405276646,,Android 11,,5G,,"-9.8459,-4.5547",power_on,False
,,,,,,,,power_on,False
,,,iOS 15,,2G,,"-83.2816,-49.3333",,False
,,,Android 12,,,,,,False
cb6e94f3-411c-470f-8fb7-8d7625782848,5297822421974,Realme GT,,,5G,,"52.3935,59.8892",,False
,,,,,,,,,False
,,,,,,,"46.4012,-95.6207",,False
,,Samsung Galaxy S22,,,,,,SIM switch,False
dfe7f3bc-0066-48c1-91f6-d86bc7cec63e,3225582672812,,,,2G,2023-08-28 10:52:00,,,False
,2089128299070,,,,,,"73.7759,112.1042",,False
,7799194357992,,iOS 15,,,,,app_launch,False
,,,,,WiFi,,,app_launch,False
,,,,True,,,,,False
,,,,,WiFi,,,,False
,,iPhone 14,Android 12,,5G,2023-05-11 10:48:52,"-72.4721,-90.3943",location_change,True
abc3034e-2c8c-49a9-abae-ec8da022caec,,,,True,,,,,False
,5811519662241,,,True,,,,,False
,9460726214986,Realme GT,,,,,,,False
,,,iOS 16,,,,,,False
21819bd2-18a0-4d63-b7cc-268e690524a7,,Xiaomi Mi 11,,,,,,location_change,False
,4638303255237,Realme GT,,,,2023-07-14 06:49:15,,,False
,,,,True,3G,,,,False
,,,,,,2023-11-09 11:26:43,,,False
,2527330171164,,,,,2023-01-06 19:05:13,,location_change,False
,,,,,,,,,True
,5780907591509,,,,3G,2023-11-08 04:29:07,"81.6691,-73.0725",,False
d42de687-1dac-476d-8a76-efd56e56d526,,,,False,,2023-11-07 23:08:01,,,False
2253c4ab-4976-46ad-9ec3-675ce70703ef,2710162006565,,,,,,,,False
a3c07f7f-3480-4aec-9e9e-770090047a42,6088829069054,Oppo F21,Android 11,,,2023-07-20 11:15:30,,,False
,,Xiaomi Mi 11,,,,,,,False
,,,,,,,,,False
,,Samsung Galaxy S22,iOS 16,True,,,,,False
7dacde80-5e2a-4512-85f9-8a5a37449c6f,,,,,,2023-07-04 10:22:30,,,False
,,,Android 11,,,,"74.5930,67.3430",,False
72b1b470-8ac2-4f7d-946e-156b5323c082,,,,,,2023-05-29 18:56:11,,,False
,,,,True,,,,,False
,7149481045717,,,False,,,"-30.3379,173.7563",power_on,False
,,,,,,2023-01-15 07:08:07,,,True
,,,,,3G,,,,False
e3d6751e-1b71-4686-9645-5c1c951509d6,,,,True,,2023-09-22 06:48:28,"-41.8974,-77.0266",,False
,6410739738376,,,,,2023-06-30 22:27:56,,power_on,False
,,Samsung Galaxy S22,,,,,,,False
65b144cb-d288-4e36-9d01-6b239287f02f,,,,,3G,,,,False
,,Xiaomi Mi 11,,False,,,,,True
a4ef735c-084b-4702-85b5-f50d5bf5d4fb,5964161887160,,,,,,,,False
,8932826386724,Pixel 7,Android 12,,2G,,,,False
4e60f16a-b9a2-4010-b3f9-95c5188be299,,,,,,,,,False
,,,,,,,,,False
,,,,True,,2023-07-31 12:15:12,,,True
,5613771278868,,Android 13,,WiFi,2023-03-29 23:56:58,,SIM switch,False
,,,,,,,,SIM switch,False
,,,,False,,,,,False
,1399870948868,Vivo V25,,,2G,,,,True
,,,,,,,,,False
,,,,False,,,,SIM switch,False
,,,,,,,,power_on,False
f31b5c2e-567c-4c77-8bf2-adcc4c2e9282,8971406870545,,,,,,,,False
,,,,,,,,,False
,5467852937760,,,,2G,,"-12.6436,-54.8115",,False
,,Xiaomi Mi 11,,,,2023-07-15 09:46:57,,,False
,,,,,,2023-04-06 17:10:29,,power_on,False
,2521618155560,Xiaomi Mi 11,Android 12,,WiFi,,,,False
,,Realme GT,,,5G,,"44.6137,3.5080",,False
,,,,False,,,,SIM switch,False
,,,,True,,,,location_change,False
,1275976110819,,,,,,"32.6634,-126.4654",app_launch,False
,,,,,4G,2023-09-11 14:26:08,"-4.8827,152.1161",,False
27a510d8-6760-410d-acad-b1202c35f124,,,,False,3G,,"13.4642,131.3866",,False
bbd9521e-b8c2-4a47-8796-15c3143419be,,,,,,2023-07-06 17:03:40,"-57.4496,-113.8872",,False
,,,iOS 15,False,,,"33.6309,99.4683",,False
,,,,,,,"27.9382,-68.3896",,False
,,,,,,,,,False
,,Realme GT,,,2G,,,,False
,1085231106346,,,,4G,,,,False
02941e6b-9c59-4b64-af30-57aa0eac28c6,,,,,2G,,,,False
,,,Android 12,,4G,,,,False
f21c7aa6-da77-4814-92c0-ab83557f9937,,,Android 13,True,,,,,False
,,Realme GT,,True,,,"64.3760,152.6200",location_change,False
,,,,True,,2023-03-07 04:45:50,,,False
,9974543031935,OnePlus 10,Android 13,,4G,,,power_on,False
,5382606299408,,,,,2023-09-04 01:28:54,,SIM switch,False
,,Pixel 7,Android 11,False,,,,,False
,,,iOS 16,,,,,,False
,,,,,,,"7.2543,-26.6277",app_launch,False
,,iPhone 14,,False,,2023-11-08 11:16:43,"-73.2274,176.9430",,False
,7129571912924,,,,3G,,,,False
,,Oppo F21,,,4G,,,location_change,False
9bb1bd0d-8123-4408-8b45-71c4d570c758,,,,,WiFi,,,,False
4d023911-bc2a-439c-b845-89be3b91c243,,,,True,,,"-84.1472,122.4300",,False
,,,,False,,,"25.2728,18.3005",,False
4b31d91c-ec44-4053-87bc-c5064acbcbee,,,,True,5G,,,,False
143f2d38-26d4-4717-bd38-70a8a5add507,2523799378024,,,True,,,,,False
,,,,,4G,2023-12-05 01:26:10,,,False
,,,,,,,,,False
,,,iOS 15,,5G,,,,False
,8020903261430,,,True,,,,app_launch,False
,,,,,,,,,False
,1414801140188,,,,,,,,False
,,,,,2G,,,,False
,2664197020154,,,,,,,,False
426f4f6c-c7ac-4363-b9ee-a662afe0b364,,,iOS 16,,,,,,False
,4120172274137,,Android 13,,2G,,,,False
,1211987061303,,Android 12,,,,,,False
,7778388750296,Oppo F21,,,,2023-02-18 20:47:38,,,False
,,Samsung Galaxy S22,,,4G,,"-26.8613,-149.6153",,False
103be1a3-a2f4-472d-9f52-3b389a49a872,,,,True,,,,,False
,2190042467321,iPhone 14,,,,,,,False
,,,,,,,,,False
,,iPhone 14,,False,3G,,,,False
,3666822574340,,,,,,,app_launch,False
,9976576878696,,,,,,,app_launch,False
,,,,,,,,app_launch,False
,8197445574539,,Android 12,,4G,,,power_on,False
,,,iOS 16,False,,2023-01-27 05:35:33,,location_change,False
,,,,,,,,,False
ec5dd568-59b0-4fdc-a4e1-6981065dcf3f,8598912309893,,,False,,,,location_change,False
,4241946985585,,Android 13,,,2023-02-13 05:23:43,,,False
,,,Android 12,,,2023-09-19 03:52:01,,,False
,,,,,,,,,False
,,,,,,,"81.3391,-37.5026",,False
,1646419123310,,,,,,,power_on,False
,,,Android 11,False,,,,,False
cc9172d7-34c7-41a1-83df-b245ffd7db2f,1660164894615,,,,,,,,False
,5944887791906,,,False,,,,power_on,False
,,,,,,,,power_on,False
,,Vivo V25,,,,,,,False
,4817540331869,,,False,5G,,,,False
,,,,,,2023-08-26 16:40:39,,,False
,,,,,,,,,False
8205d644-ef63-40f6-9313-a9d0d3c5e508,,,,True,3G,2023-11-15 06:49:43,,location_change,False
,,,,True,,,,,False
,,,iOS 16,,,,,,False
e4414f3a-9d7e-4253-9b79-68197e850a07,,Xiaomi Mi 11,,,,2023-05-30 03:44:36,,,False
,,,,True,,,,,False
a29e121d-32ca-4a70-9754-50c5f4469782,,Vivo V25,Android 12,False,3G,,"9.4520,135.7460",,False
,,,,False,,,,,False
,3276103321102,,,True,,,,location_change,False
,4664545235276,,,,,,"-68.3347,-23.6086",,False
,6769678105015,,,,,,,app_launch,False
,,Xiaomi Mi 11,iOS 16,,,2023-05-23 20:00:44,"-4.5925,54.8325",,False
,,Pixel 7,,,,2023-04-09 19:18:12,,,False
,9818865553735,,,,,2023-06-24 22:28:27,,,False
,6288686249319,,,,,,,,False
,,,,,4G,2023-05-27 11:29:30,,,False
,,,,True,,2023-02-13 22:54:28,,,False
,2248033609446,,,,,,,,False
,,Samsung Galaxy S22,,,,,"-83.1402,-99.0938",,False
,,,,,5G,,"5.4282,135.5671",location_change,False
,,,,,,,,,False
7e1118c6-6585-4c63-890b-e2bcb0ffc6f7,,,,,WiFi,,"-73.5677,112.7353",power_on,False
,,,,,,,"-57.6483,-139.4520",,False
,,,iOS 15,True,,2023-12-14 03:52:16,"-62.0376,-20.7603",location_change,False
,,,,,,,,location_change,False
,,,,,,,,location_change,False
,,,,,,2023-04-03 18:33:53,,,False
,,,,False,2G,,"-59.6131,63.6884",,False
,,,iOS 15,True,,,,,True
,,,,,,,,,False
,,,iOS 16,,5G,,,,False
,,,iOS 16,,,,,SIM switch,False
b41543f1-a2b3-44bf-ba8b-41bca38eb1ad,7878381391587,,,True,,,,app_launch,False
,,Pixel 7,Android 13,,,,,,False
,3210628134004,Samsung Galaxy S22,,,,2023-08-15 13:18:55,,,False
,6532804059890,,,,,2023-10-31 14:43:35,,,False
,,,,False,2G,,,app_launch,False
,5832158204613,,,,,,,,False
a9b3452f-0feb-4e53-bf74-e0eaf196d406,,Vivo V25,Android 11,,,,,SIM switch,False
79b232f6-9431-4671-8daf-30e6d8573530,,Vivo V25,,,,,,app_launch,False
,,,Android 12,,WiFi,,"-74.3960,147.8056",,False
,,,,,,,"-73.4238,149.2256",power_on,False
,,,,,,,,,False
,,,,,,,,location_change,False
,,,,,,,,,False
,3125870311906,,,,,,,power_on,False
,1171731281308,,,,,2023-05-05 03:30:33,,,False
875d3f96-c760-4823-ae72-9c326621944d,,,,True,3G,,,,False
,,,,,,,,app_launch,False
,,,,False,,2023-07-22 18:30:05,,location_change,True
,8797959641898,,,,,,,,False
adcee9b1-5de2-4006-9aea-9a14066f16ed,4531325630540,,iOS 16,,3G,2023-08-01 13:16:49,,,False
,,,,,,2023-02-17 16:40:08,,,False
,6053052904373,,,,4G,,,,False
,,,,False,,,"4.8640,21.8888",,False
,,,,,4G,,"-36.2096,46.3991",SIM switch,False
,,,,,4G,,,,False
,,iPhone 14,iOS 15,,5G,,,,False
a9a71799-53d5-4cde-afed-0f03660cbdc0,,,,True,2G,,,,False
a329cff8-8a12-439a-b274-ace40b1d6353,,Vivo V25,,,,2023-06-18 04:39:04,"66.2816,-26.9099",app_launch,False
,,,,,,,,,False
c694d320-9894-45b8-bfe3-a4cd45ccdc0d,6202863862303,,,,5G,,,,False
,,Realme GT,,,,,"-66.3393,39.7307",,False
f8cc03c8-8b90-434d-9454-f290365ea0c1,,,iOS 15,,,,"61.0475,-16.9215",,False
,,,,,,2023-03-19 07:32:48,,,True
,,,Android 11,True,,2023-07-02 01:47:17,"-14.0159,-6.8411",,False
,6744926224136,Vivo V25,,,,,,,False
db626834-4061-42a6-9f6e-be7bf7aedcf6,5317295688714,,Android 13,,,2023-05-01 18:19:49,,,False
2084e910-9ce3-4af3-82ae-2ca140846adb,,,,,,,"-56.9383,109.9808",,True
,3043622783934,iPhone 13,,,,2023-12-22 13:48:22,,,False
43b39d41-be52-42e7-a1e0-85037820d43a,,,iOS 15,,WiFi,,,,False
,,Xiaomi Mi 11,,,,,,,False
,,,,,,2023-06-23 09:57:56,,,False
,,,Android 13,,,,,,False
,1544658811443,,,,,,"69.2858,-171.1949",,False
,4025705585780,,iOS 16,True,,2023-06-09 03:27:44,"-56.3433,-130.9709",,True
,5196474151599,,,,,,"29.0165,-5.4425",,False
,,Vivo V25,,True,,,,,True
,,,,,,,,location_change,False
,,Realme GT,,,,,"27.3761,110.1137",,False
4c0d02ea-a64d-4165-8d7b-6bc3426a514f,,,,True,,2023-06-24 05:03:36,"-30.9787,-51.1432",,False
,,OnePlus 10,,,,,"-43.2232,-119.3739",,False
,,,,,,2023-11-12 18:34:47,"-81.6815,-66.9445",,False
,,,,,2G,2023-10-28 15:26:56,"29.7089,-10.8130",app_launch,False
,,,,,3G,,,,False
585dfcc5-207a-404b-a839-eadb004cf35a,,,iOS 16,,,,,SIM switch,False
,,,,,3G,,,,False
,,Samsung Galaxy S22,Android 13,,,,,,False
,7340894238549,,iOS 15,,,,"-24.2241,-90.0298",,False
,,,,,,,,power_on,False
,,,,,,,,,False
e10755da-3051-46dc-8902-4e682454b987,,,Android 13,,,,,SIM switch,False
,3941882115906,,,True,5G,,,SIM switch,False
,,Pixel 6,,,,,,,False
,,,Android 13,,4G,,,app_launch,False
d352e8f3-9723-430a-ac9a-874fff2c9dc1,3611284114198,,iOS 16,,WiFi,,,,False
,,iPhone 14,Android 13,,,,,,False
,,,,,,,"-13.7048,166.4233",,False
cd44ba77-d998-40f5-8983-e07578b37627,3120738758550,,,,4G,,,,False
,,,,True,,,"10.9461,86.8861",location_change,False
,,Xiaomi Mi 11,iOS 15,,,,,,False
,,,,,,,"33.2599,116.0622",,False
,7420322890150,,,,,,"58.3531,-15.2221",,False
,,,Android 11,,4G,2023-01-03 03:47:32,,location_change,False
22af27b7-c465-44c3-bbaf-630ab4035429,,,,,2G,,"1.2627,130.1372",power_on,False
,,Pixel 6,,,,,,,False
,1275901690401,,,,,2023-12-12 04:30:48,,,False
dc86ea61-ea5f-4c5a-9aa0-530ef21d7fa0,,,,,,,,,False
,,,,,2G,,,,False
3a93e765-adfa-40ec-9765-deea6e2042c9,9209408049655,Pixel 6,iOS 16,True,,,,location_change,False
,,,,,,2023-09-29 04:54:34,,,False
,,,,True,,2023-08-23 22:28:48,,,False
,,OnePlus 10,,,3G,,"62.0104,-156.3336",,False
,,Vivo V25,,True,,,,,False
,8739393160858,OnePlus 10,iOS 16,True,,2023-04-09 14:42:29,"21.4633,35.0990",,False
,2678494062391,,Android 12,,,,,,False
80545d26-2f46-4524-8f97-0e985117f640,,iPhone 14,,False,,2023-02-02 07:13:17,,,False
2f94bc64-4c43-4728-b371-c5345bea2d0d,7983666396470,,,,2G,2023-10-08 04:37:06,,,False
,9328580863614,,iOS 15,False,WiFi,,,,False
60618a54-396d-40a0-ae06-e6561fbf3a88,,Samsung Galaxy S22,,,,,"36.4154,49.6427",,False
dbd5f32c-dcf2-4771-b310-76e62359b210,4251676006030,,iOS 15,,,,,,False
,,Pixel 7,,,4G,,,,False
b2d4570c-8c74-4cd5-942a-57a0333333ff,,iPhone 14,,True,4G,,,,False
,,Pixel 7,Android 13,True,,2023-03-12 03:21:49,"-33.7163,-16.9978",location_change,False
,,,,,,2023-01-18 12:00:31,"-80.3755,-120.6499",SIM switch,False
cbbee341-91a8-46cb-ab34-ac2217fef263,,,,,5G,,"56.3524,122.3311",,True
,,OnePlus 10,,,,,,app_launch,True
,,,Android 12,False,WiFi,,,,False
,,,,False,,,,,False
,,Pixel 6,,,,,,power_on,False
,,,,False,2G,,,,False
1e0a77ee-50fb-4160-8b71-a8736ba388d1,,,,,,,"-5.8621,-96.5045",,False
36b1e4f8-1dc4-432e-9b87-cb0ab935f912,,,,,4G,,,,False
abad52f0-9881-44c8-a437-e5b138f7941f,2767410318836,,iOS 16,False,4G,2023-02-28 14:54:01,,,False
,6367532626723,Realme GT,,,,,,,False
ed1ba845-1be1-4426-ae75-0b29133bd662,,,,,,,,,False
,,,,,,,"-21.9247,155.2771",,False
330c72ae-ff83-4760-aa0a-de34dbb69c64,4989346000131,,,,,,,,False
,,Xiaomi Mi 11,Android 12,,4G,,"-89.7813,131.2447",,False
,,,,True,3G,2023-04-25 10:16:17,,,False
,5745512990409,iPhone 14,iOS 16,,,,,,False
,,,Android 11,,,,,,False
,,,,,,,,,False
,8325853527629,,Android 11,,3G,,,,False
,7551929639095,Oppo F21,,,,,,SIM switch,False
,,,,,3G,,,app_launch,False
,4413920162207,Vivo V25,iOS 16,,,,,app_launch,False
,,Realme GT,,,,,"79.5612,-56.9372",SIM switch,False
,5048322172589,Xiaomi Mi 11,,,,,,,False
3af4c509-dffa-4b19-8af7-12b9126adfe1,4818385866728,,,,,,,location_change,False
,,,Android 12,,,,,app_launch,False
,,Pixel 6,,,,,,,False
,,,,,3G,,,,False
,,,iOS 16,True,,,"-44.5262,-10.4532",,False
,,,,False,5G,,,,True
,,Pixel 7,,,,,,,False
,,,,,WiFi,,,,True
,,,,,,,,,False
,,,,True,,,,,False
,,,,,,,"-83.7604,-72.3040",,False
,,,iOS 16,,WiFi,,,,False
,,,,,,2023-04-17 13:12:42,,,False
,,,,False,,,"25.9049,91.9915",,False
,,,,,,,,power_on,False
,,,,,,,,,False
,2238142905446,,Android 13,,,2023-10-01 01:12:42,,,False
,,Xiaomi Mi 11,,,,,,,False
6833a11f-5a90-4a31-a3fd-611bc0469c90,,,,,,,,,True
,,Vivo V25,Android 13,,,,,SIM switch,False
,,,,,,,,,False
54051fe5-ceaa-4544-8f92-dffcb5728a5f,6694340484051,,,False,,,,,False
,,,Android 12,,2G,,,,False
,,,,False,4G,,,,False
,,,,,,,,location_change,True
,,Realme GT,Android 13,,,,,,False
,,,,True,,,,,False
,,,Android 13,False,,,"-88.5186,-96.0269",,False
,,,Android 11,True,,,,power_on,False
,,,Android 11,,,2023-09-26 10:30:19,,,False
,,,,True,,,,,False
,,,,False,,,,,False
